Target_Audience,Customer_Segment,Spend,Acquisition_Cost,Engagement_Score,Impressions,Clicks,Conversion_Rate,Conversions,Revenue,ROI,Spend_Impressions,Clicks_Engagement,Spend_x_Engagement,ROI_x_Clicks
Young Adults,0,500.0,59.30095762394725,7.8170321187526355,81891,7123,0.08125003222711014,578,91926.28355927227,150.0,0.006105676983970436,55680.71978187502,5896.852707150085,1330.683696661433
Young Adults,0,500.0,81.03106801401749,7.137461622168856,95419,4780,0.05947824253199249,284,65388.6989561392,130.7771363580057,0.0052400464766970255,34117.06655396713,5287.161149333387,1107.9968650933463
Seniors,1,500.0,26.341179312913106,6.083246038587704,45067,1590,0.04865162426428237,77,21954.9737254675,43.90985963121574,0.011094592249437677,9672.361201354448,4364.479547871142,323.70866780906715
Middle Age,0,500.0,54.53305978113469,7.224950559300085,83264,2751,0.056508639921425984,155,25058.522012339257,50.116943790790934,0.006004996084682503,19875.838988634536,5365.026355752529,396.9303645053386
Seniors,2,500.0,66.73726887425491,5.84012091302038,56318,3619,0.063801805679891,230,47753.87100858717,95.50755100207235,0.008878156026880288,21135.397584220755,4156.0064305638825,782.6107732527545
Seniors,2,500.0,41.138728164009066,3.149570580224192,74874,4049,0.030076503466528216,121,19084.845463065954,38.16961458690274,0.006677885425142433,12752.611279327753,1980.9413543360768,317.0548409278768
Seniors,0,500.0,30.885902357202998,7.7890036145994,80814,2467,0.03666542482862227,90,16287.412522602754,32.574759895685716,0.006187046722262891,19215.47191721672,5871.489530067119,254.44677177317013
Seniors,1,500.0,65.46803944887462,8.049499939584464,47076,1207,0.02423577897623442,29,5096.298226310348,10.192576067468561,0.010621123064382636,9715.74642707845,6107.910801357512,72.3338724799382
Middle Age,0,500.0,72.83574883643348,8.6878170376594,84070,2456,0.03980462810367998,97,21738.033884729586,43.475980817497536,0.005947424694333,21337.278644491485,6693.646975602517,339.40378173975836
Middle Age,1,500.0,73.07517177823338,9.586690106155805,33029,1667,0.040217201632030096,67,14295.247072400178,28.59043696392643,0.015138211416082492,15981.012406961727,7533.0774217526405,212.1233328673166
Young Adults,0,500.0,51.743828877669465,7.727874505664907,99037,4889,0.043706171498680835,213,11069.273279256424,22.138502281508284,0.00504861814222343,37781.578458195734,5816.236766297793,188.0654164357814
Young Adults,2,500.0,42.802134695430055,1.490948123799454,50323,3920,0.010442574826964814,40,2833.1156148729224,5.666219897306051,0.009935814440001304,5844.516645293859,807.4674859152504,46.88288139772864
Seniors,1,500.0,41.52898292619253,1.1875471439184935,41779,879,0.005448517087620364,4,960.5574289536373,1.9211110156852433,0.011967734700023106,1043.8539395043558,614.5412447515448,13.02498266193065
Young Adults,1,500.0,28.039295504297996,7.658836036340723,35408,1129,0.020183507868147457,22,1988.1314367958298,3.9762549210818174,0.014121102176878047,8646.825885028677,5753.9400251161405,27.95296438524439
Middle Age,0,500.0,38.85125139737289,1.5044586843449006,85952,1854,0.00647342854433589,12,2908.718171406283,5.81742470796315,0.005817200230161017,2789.2664007754456,816.2558804670069,43.779843934041814
Young Adults,2,500.0,86.39545953316954,3.84350138466604,68883,3804,0.0134319388577268,51,12946.942885872986,25.893833984078004,0.007258684911245373,14620.679267269617,2515.605030790777,213.47061282594615
Young Adults,0,500.0,25.22884493208074,2.2254389877157013,96308,5457,0.022943078843180417,125,35461.04000743835,70.92193817100036,0.00519167665000128,12144.22055596458,1305.7764598744982,610.2717674208421
Young Adults,2,500.0,28.291645191799706,9.720099139619471,73596,3788,0.10164595153907596,385,97589.13198774298,150.0,0.006793847399398779,36819.73554087856,7659.048819205137,1235.9786116527903
Seniors,2,500.0,34.52642052093004,3.8475473982887474,50532,837,0.004473936252169461,3,550.1195996233049,1.1002369987726124,0.009894719981502416,3220.3971723676814,2518.78314647751,7.405715153558537
Young Adults,0,500.0,56.518043700681574,1.4963221735328938,87664,4146,0.014465492225122835,59,6065.863908176145,12.131703552945185,0.005703595481570593,6203.751731467378,810.9613161528633,101.05879461810346
Middle Age,1,500.0,50.0303375773556,9.546467882642947,46015,2950,0.1023395792600453,301,24731.63265259511,49.463166378857466,0.010866021713223477,28162.080253796692,7495.166127885965,395.20572213313187
Middle Age,1,500.0,38.337689354085896,6.478699407406011,46864,2432,0.06296059490040548,153,41079.87590051168,82.1595874818484,0.010669170137650006,15756.196958811419,4707.1214177087195,640.588472608427
Middle Age,1,500.0,33.32121055801758,1.3249816187407641,27119,2259,0.021484484821520048,48,7084.033427020542,14.16803851796405,0.018437257331123665,2993.133476735386,700.8447565019189,109.42146294609144
Middle Age,1,500.0,95.41469027048333,8.500249358977605,43880,992,0.015887897441439706,15,945.8099891229167,1.8916161950134436,0.011394712593557144,8432.247364105784,6520.606667285244,13.053533881533724
Young Adults,1,500.0,93.34376659697428,2.3727583275256574,44606,3105,0.03461859280801319,107,14642.49194649571,29.284925323140772,0.011209254109105187,7367.414606967166,1410.1788989768665,235.4827495601864
Seniors,1,500.0,82.89239562897102,8.221926458451154,47315,2562,0.09190352419165548,235,62785.867970742824,125.57148479851605,0.010567473093786896,21064.57558655186,6265.248624152157,985.6022621046859
Middle Age,2,500.0,43.901648104312585,6.424765715859911,52636,4618,0.10111157702935655,466,88798.23378390298,150.0,0.009499201886556693,29669.568075841067,4660.13779867122,1265.6900265645909
Middle Age,2,500.0,49.27735240129122,2.5940369317278837,68168,2122,0.012192466202276075,25,5259.0026283860925,10.517984220803744,0.007334819749225153,5504.5463691265695,1569.4279771894203,80.57391700831342
Seniors,1,500.0,74.93837261976616,7.773382474777854,41248,2380,0.09868691692883852,234,26525.795653502257,53.05148520403411,0.012121799550964906,18500.650289971294,5857.361773716518,412.48993152718157
Seniors,2,500.0,46.877417132328404,5.090544780432519,72707,5402,0.08553061917188638,462,25350.881181114077,50.70166095890624,0.006876916846013219,27499.122903896467,3524.415633206083,435.76605389540697
Middle Age,1,500.0,64.7967109920517,6.7429084578050436,34978,748,0.016866859750681543,12,3350.328281873762,6.7006431624611995,0.01429469911673912,5043.695526438172,4938.405194569532,44.34980811402004
Middle Age,0,500.0,73.84628832947386,8.825627487834328,94840,5482,0.079888342747835,437,29951.086420346863,59.90205303658765,0.00527203705955254,48382.08988830779,6821.261762549687,515.7211951856581
Seniors,1,500.0,63.939722238471745,3.342683038861164,26997,1616,0.02801108271467546,45,13491.981615982353,26.983909264146178,0.01852057567431286,5401.775790799641,2127.5718797521354,199.365968576592
Middle Age,0,500.0,55.99635727863632,4.293742066349565,93130,7662,0.04770371130550994,365,97564.23190759351,150.0,0.005368839199303778,32898.65171237037,2873.2482222999483,1341.6238246455605
Middle Age,2,500.0,51.09205101681393,9.975446066930308,66045,1343,0.043749601986132036,58,4579.949091744558,9.15987986372939,0.0075705956912620834,13397.024067887403,7901.122482392515,65.98232918284616
Young Adults,0,500.0,83.33124373318701,5.5730302314071425,78298,6901,0.08974866732610497,619,185597.1663877817,150.0,0.006385859071932117,38459.48162694069,3928.978778329692,1325.9349755486924
Seniors,1,500.0,80.42492462332277,6.0265240695699065,47397,1087,0.02002805998384647,21,5292.42600989673,10.584830850131759,0.010549190654488878,6550.831663622488,4315.6903727906965,74.01015797200775
Young Adults,1,500.0,77.21710481075189,3.5689468584820925,37987,3120,0.06089921409845464,190,49789.26332890143,99.57832750114785,0.01316239731586076,11135.114198464129,2301.5377466159744,801.1981357821883
Young Adults,0,500.0,53.10078348959587,4.744245273429475,96091,4016,0.047315301975761,190,47959.91356510398,95.91963529093739,0.005203400888705488,19052.88901809277,3238.698831909286,795.9690111859439
Seniors,2,500.0,83.18024697612097,5.513965724560633,58116,1884,0.023515074941926,44,12417.896897110671,24.8357441227331,0.008603482541753003,10388.311425072232,3879.0634097188963,187.3033117234127
Young Adults,2,500.0,96.82777239839177,3.326002537491627,61046,1284,0.005393704371053345,6,1434.99794328721,2.869990146594127,0.00819054470087238,4270.58725813925,2114.83795359145,20.54486463659129
Middle Age,0,500.0,76.6734639337369,3.1433096002961345,98957,2058,0.015297230915503517,31,5629.273531382165,11.25852454571524,0.005052699606367416,6468.9311574094445,1976.2168370338743,85.90226878078336
Young Adults,2,500.0,55.592443830243894,6.404201342777065,50217,3447,0.10616841738252275,365,18254.786369667338,36.509499720335235,0.009956787343792196,22075.28202855254,4642.2441447353995,297.38994200357956
Seniors,1,500.0,84.7360947120227,2.652862998876559,32350,2870,0.031033592202617977,89,10665.401185829112,21.330759710138807,0.015455950063185469,7613.716806775725,1612.2329441399245,169.84437558490387
Middle Age,2,500.0,70.69765570390976,5.981119613214317,68998,1278,0.019908273215172214,25,5001.520647031924,10.003021288021273,0.007246586752564034,7643.870865687897,4276.7019987256745,71.55995180815931
Middle Age,2,500.0,90.82577838203309,7.355926212575505,66602,4144,0.031166579915961896,129,16517.427063557905,33.0347880575397,0.007507281950883127,30482.95822491289,5481.947112601647,275.1684888539307
Middle Age,0,500.0,78.48868987331272,2.7843185955723047,82973,2695,0.0053631252102258045,14,2135.256659365879,4.270504777722203,0.006026056596410198,7503.738615067361,1708.5697691396015,33.73495699954697
Middle Age,0,500.0,82.74400403131783,7.712902555804253,96606,6848,0.03766623297709377,257,19783.060008206594,39.56604088433142,0.005175661913590647,52817.95670214752,5802.717365763647,349.4416521486472
Young Adults,1,500.0,75.05773473522018,4.237159373316471,48074,3363,0.06074062573979641,204,60178.77991464722,120.3573191146562,0.010400632142101091,14249.566972463293,2827.8721041111744,977.4080703344215
Young Adults,0,500.0,31.901534399616427,9.932540840696845,79173,3669,0.06528547235437793,239,18820.503010399276,37.64093073893707,0.006315284171178505,36442.49234451672,7860.35997758442,308.9547623168814
Middle Age,2,500.0,61.38379149561236,9.811691290906335,57600,5204,0.16052535433194112,835,56646.89547163828,113.29356435614785,0.00868055540485147,51060.04147787657,7745.735358914152,969.4955131351722
Seniors,0,500.0,29.236740614634577,8.187351701666955,83774,6929,0.10898780502102001,755,148072.16985373,150.0,0.005968438823878067,56730.15994085033,6233.646066739937,1326.5422638275925
Middle Age,1,500.0,58.56618647672816,4.084486988765669,37224,2944,0.0286762054105441,84,17252.558768415092,34.505048526733134,0.013432193922410438,12024.72969492613,2706.0450640091417,275.6216382603859
Young Adults,2,500.0,78.73202414428197,9.434891236078535,62617,1801,0.057766211842050504,104,18835.97308467057,37.67187082559949,0.007985051855166299,16992.239116177443,7390.167501684898,282.41292227509103
Middle Age,1,500.0,56.59416037641609,9.989011046874287,30765,798,0.02406848528263302,19,2627.8910317521613,5.255771551961219,0.016252234153998565,7971.230815405681,7914.017320764053,35.12621833024701
Young Adults,2,500.0,25.122268895079163,5.160507084476005,67174,3625,0.024079241603155138,87,24453.550078291715,48.90700234257875,0.0074433559495734065,18706.838181225517,3582.6209291145306,400.8361860325397
Middle Age,1,500.0,52.69638198256216,6.531304428069523,37629,3059,0.09216422222305247,281,38177.196968349635,76.35424122821682,0.013287623553971046,19979.260245464673,4753.023009071129,612.8321352036634
Seniors,0,500.0,30.081923739276586,1.0538830268534751,97039,6525,0.015863150712664614,103,13150.401702802003,26.3007508041024,0.005152567471299503,6876.586750218925,532.5015747822583,231.01394597411195
Middle Age,2,500.0,83.54472913742956,1.3917988929772214,66568,1630,0.007608627253329922,12,3435.5194824818327,6.87102522291322,0.0075111163395157375,2268.632195552871,743.4671574819129,50.82462042120168
Seniors,2,500.0,83.78136769688875,5.505380298702896,64644,4394,0.05153032856758695,226,61295.64633801621,122.59104749393744,0.007734669764639104,24190.641032500524,3871.8167436292333,1028.3210209050617
Seniors,0,500.0,85.47839420282688,6.483824865314842,97971,7469,0.09249108552762332,690,116745.30224392006,150.0,0.005103550998728695,48427.68791903656,4711.590474127147,1337.7975417190296
Middle Age,2,500.0,27.274539352580078,3.8115370230187273,62300,1245,0.01638995917558563,20,2303.490101843922,4.606970989745864,0.008025682054162406,4745.363593658316,2490.5208131753334,32.83707809668785
Seniors,0,500.0,27.420198166361097,1.8921683834474567,75762,2082,0.004849916087743194,10,823.7173506620534,1.6474314064612938,0.006599614495398557,3939.494574337605,1074.7853600306908,12.588953255031173
Seniors,1,500.0,92.75870189919519,8.040449338033355,28507,567,0.020638959151375827,11,2747.412298121751,5.494813606616289,0.017539551073787102,4558.934774664912,6099.670679612934,34.848775066401586
Young Adults,0,500.0,34.276291021106175,4.768840345719328,78088,2772,0.02991520495364424,82,18986.251532325532,37.972427119796826,0.00640303239418307,13219.225438333977,3258.8573015210936,301.0334426233483
Young Adults,1,500.0,75.2567672833064,6.83963553281241,32883,1365,0.06190814473838259,84,6418.073314436031,12.836120956630149,0.015205424833335621,9336.102502288939,5023.536431386503,92.67219849069018
Seniors,0,500.0,84.65907941471423,6.851810758343287,83529,6556,0.06303686429094757,413,97098.0859592128,150.0,0.005985944929474255,44920.471331698594,5034.269208789989,1318.2432690395428
Middle Age,0,500.0,58.58977777979443,5.92154814765387,90850,4461,0.05067127195635963,226,62015.71106761814,124.03117407288813,0.005503577264682693,26416.026286683915,4225.638318938234,1042.27766121851
Seniors,1,500.0,65.985406953564,2.6064061364106608,48673,1549,0.005122017135473607,7,447.69887166081355,0.895395952529722,0.010272635541827389,4037.3231053001136,1578.4125003214265,6.577587809198376
Middle Age,0,500.0,42.05355426819539,6.544732089905697,90886,7556,0.12869135412738605,972,148377.62672904774,150.0,0.0055013972943974065,49451.995671327444,4764.751465516124,1339.5344347531081
Young Adults,2,500.0,94.26999663571722,3.8987560833595887,61091,4808,0.07033088630316668,338,51406.93075557473,102.8136558838377,0.008184511496218568,18745.219248792902,2559.06479826219,871.6793064845815
Middle Age,2,500.0,47.63508271295726,8.372126859363311,67902,4554,0.13164235333806668,599,151295.16125536856,150.0,0.007363553247863785,38126.66571754052,6402.844650016401,1263.5971214541087
Seniors,2,500.0,41.33583920320569,2.7387716445408286,55846,1263,0.015096954596519557,19,1514.9538274434574,3.0299015950837247,0.008953192548200543,3459.0685870550665,1675.0855479956635,21.639668009850443
Seniors,2,500.0,64.40526438413715,3.6203357258433746,60715,1650,0.021560663698973054,35,3074.8273974026706,6.14964249552035,0.008235197097336786,5973.553947641568,2341.36229101786,45.56354033063975
Seniors,0,500.0,39.28852921756376,4.962753696688809,93083,3245,0.015950188668729874,51,7433.626233966612,14.867222733487758,0.005371550064227086,16104.135745755186,3418.513270732957,120.20415328768584
Seniors,0,500.0,76.50187220334045,7.660118171826786,96036,6398,0.08484178928269934,542,142513.6788821008,150.0,0.005206380886267848,49009.43606334778,5755.095937709335,1314.5845510709191
Seniors,2,500.0,63.63365872541876,7.4867551944001,58483,2605,0.028674886613964223,74,21953.196072739975,43.90630433287129,0.008549492868876548,19502.99728141226,5599.153366680337,345.34818734494576
